user,avg_daily_device_connections,first_use_date,late_hour_device_use,missing_disconnects,distinct_pcs_used,above_avg_daily_counter,ratio_of_above_avg_days,risk_score_1,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,bcc_usage_rate,risk_score_2,total_files_copied,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,risk_score_3,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,risk_score_4,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,risk_score_5,total_risk_score,potential_threat
IBB0696,2.1784615384615384,2010-01-04 13:38:48,0.0,8.0,1.0,28.0,0.08615384615384615,0.1,1.0,139,0.3897707231040564,0.5465465465465466,0,0.5135135135135135,0.6000000000000001,986.0,249.0,3.959839357429719,639.0,12.0,54.0,188.0,38.0,55.0,0.0,0.6000000000000001,9.5,1.5,9.0,7.833333333333333,0.0,0.0,9.861418541666666,16.4538502875,2.4609953816666668,0.0,0.0,21.0,0.8999999999999999,2.2,False
IBM0671,1.2608695652173914,2010-01-07 10:47:43,0.0,3.0,1.0,27.0,0.23478260869565218,0.0,9.715116279069768,547,0.4698926687283973,0.5769000598444045,0,0.5017953321364452,0.6000000000000001,802.0,114.0,7.035087719298246,507.0,4.0,41.0,169.0,40.0,41.0,0.0,0.6000000000000001,89.0,1.1666666666666667,7.0,35.0,0.0,0.0,9.971472356666666,15.895266975277776,2.412492738333333,0.0,0.0,14.0,0.8999999999999999,2.1,False
IBS0836,1.4923076923076923,2010-01-04 08:48:26,8.0,2.0,1.0,17.0,0.06538461538461539,0.2,1.0,145,0.5024390243902439,0.6044568245125348,24,0.5069637883008357,0.8,624.0,184.0,3.391304347826087,403.0,5.0,38.0,115.0,34.0,29.0,0.035256410256410256,0.6000000000000001,8.538461538461538,1.0,1.0,6.6923076923076925,1.3333333333333333,0.2,10.517762773055555,18.651943781388887,2.953321274722222,24.0,63.0,16.0,1.7999999999999998,3.5999999999999996,True
ICH0294,2.0619195046439627,2010-01-04 17:34:55,0.0,6.0,1.0,91.0,0.28173374613003094,0.1,1.0,142,0.5091575091575091,0.7940298507462686,0,0.4925373134328358,0.6000000000000001,2509.0,319.0,7.8652037617554855,1648.0,21.0,128.0,462.0,127.0,123.0,0.0,0.6000000000000001,9.25,1.2,6.0,8.25,0.0,0.0,10.01642709138889,17.340989380833335,2.412518640277778,0.0,0.0,83.0,0.8999999999999999,2.2,False
IIW0249,8.631713554987213,2010-01-02 07:59:49,17.0,15.0,1.0,3.0,0.0076726342710997444,0.30000000000000004,8.745501285347043,532,0.49785023289143676,0.20311581422692535,0,0.5088183421516755,0.4,473.0,168.0,2.8154761904761907,304.0,4.0,25.0,84.0,29.0,27.0,0.008456659619450317,0.6000000000000001,90.14285714285714,4.076923076923077,53.0,39.07142857142857,0.0,0.8,8.341883141666667,16.21967752222222,2.5574885099999998,21.0,47.0,21.0,1.7999999999999998,3.9000000000000004,True
IJM0444,1.516260162601626,2010-01-04 12:51:16,0.0,5.0,1.0,24.0,0.0975609756097561,0.0,8.695652173913043,518,0.35357873210633944,0.7003333333333334,0,0.5076666666666667,0.6000000000000001,1840.0,241.0,7.634854771784233,1162.0,19.0,89.0,378.0,95.0,97.0,0.0,0.6000000000000001,89.08333333333333,1.5,9.0,23.833333333333332,33.0,0.2,10.360760885833333,15.57905636388889,2.8560774605555554,11.0,1.0,120.0,1.5,2.9000000000000004,False
IJM0776,2.229299363057325,2010-01-04 10:56:16,0.0,6.0,1.0,18.0,0.11464968152866242,0.1,3.0116959064327484,143,0.4315403422982885,0.42135922330097086,0,0.0,0.2,344.0,105.0,3.276190476190476,229.0,3.0,19.0,61.0,12.0,20.0,0.0,0.6000000000000001,27.166666666666668,1.0,4.0,16.583333333333332,0.0,0.0,8.460623781666667,16.53957115,0.10061510527777778,0.0,0.0,0.0,0.0,0.9000000000000001,False
IKP0472,1.5632530120481927,2010-01-02 15:24:39,0.0,5.0,1.0,31.0,0.09337349397590361,0.0,1.0,174,0.5031133250311333,0.83991683991684,0,0.7297297297297297,0.8,812.0,228.0,3.56140350877193,523.0,4.0,40.0,166.0,38.0,41.0,0.0,0.6000000000000001,8.61111111111111,1.0,6.0,7.833333333333333,0.0,0.0,10.406815944722222,17.060635623333333,2.6307511083333335,0.0,287.0,126.0,1.2,2.6,False
IKR0401,2.1310861423220975,2010-01-04 14:58:24,0.0,4.0,1.0,20.0,0.0749063670411985,0.0,8.693379790940767,432,0.40102890739833413,0.4020040080160321,26,0.0,0.2,554.0,183.0,3.0273224043715845,339.0,5.0,27.0,116.0,30.0,37.0,0.0,0.6000000000000001,89.0,4.555555555555555,41.0,30.25,2.0,0.6000000000000001,7.947677119444445,19.053600464444447,0.09128935416666667,0.0,0.0,0.0,0.0,1.4000000000000001,False
ILH0958,1.2605042016806722,2010-01-06 13:42:14,0.0,0.0,1.0,29.0,0.24369747899159663,0.0,1.0,136,0.45112781954887216,0.7002967359050445,0,0.744807121661721,0.6000000000000001,2970.0,119.0,24.95798319327731,1909.0,25.0,123.0,591.0,174.0,148.0,0.0,0.8,9.416666666666666,1.8,18.0,7.666666666666667,0.0,0.0,9.521757500277777,14.903912136111112,2.573757423888889,0.0,0.0,120.0,0.8999999999999999,2.3,False
ILJ0526,1.5059760956175299,2010-01-04 10:34:32,0.0,2.0,1.0,25.0,0.099601593625498,0.0,2.9195710455764075,239,0.4554285714285714,0.6942148760330579,0,0.7309458218549127,0.6000000000000001,1236.0,238.0,5.19327731092437,810.0,9.0,56.0,237.0,61.0,63.0,0.0,0.6000000000000001,27.23076923076923,1.5,15.0,16.53846153846154,0.0,0.0,11.367256730833335,16.01328721361111,2.556354444166667,0.0,57.0,149.0,1.2,2.4000000000000004,False
IRM0931,1.5119760479041917,2010-01-03 13:31:26,4.0,6.0,1.0,28.0,0.08383233532934131,0.30000000000000004,8.75157894736842,675,0.4544259421560035,0.6687515034880924,23,0.5006013952369497,0.6000000000000001,2278.0,331.0,6.882175226586103,1483.0,11.0,127.0,424.0,124.0,109.0,0.005706760316066725,0.6000000000000001,90.58823529411765,1.375,11.0,36.64705882352941,17.0,0.2,9.79550250861111,14.750084064166666,3.2066750847222223,39.0,271.0,165.0,1.7999999999999998,3.5,True
IUB0565,2.205357142857143,2010-01-04 09:07:30,0.0,2.0,1.0,21.0,0.09375,0.0,8.790598290598291,394,0.3695260947810438,0.43315508021390375,0,0.0,0.2,503.0,154.0,3.2662337662337664,332.0,6.0,28.0,91.0,21.0,25.0,0.0,0.6000000000000001,89.0,5.5,55.0,30.0,0.0,0.8,8.96517094,18.04366096861111,0.09177627305555557,0.0,0.0,0.0,0.0,1.6,False
JBD0616,8.644508670520231,2010-01-04 08:06:06,0.0,14.0,1.0,1.0,0.002890173410404624,0.1,14.53757225433526,807,0.44227721565281,0.5278330019880716,0,0.4914512922465209,0.4,339.0,127.0,2.6692913385826773,223.0,2.0,19.0,56.0,24.0,15.0,0.0,0.6000000000000001,152.91666666666666,14.333333333333334,172.0,49.25,0.0,1.0,10.136986979166666,16.812459330833335,2.4657267902777775,0.0,0.0,16.0,0.8999999999999999,3.0,False
JCG0316,2.191823899371069,2010-01-04 10:50:50,0.0,7.0,1.0,20.0,0.06289308176100629,0.1,14.410404624277456,792,0.4619158591929351,0.5940633774568793,0,0.4925792218210991,0.4,2161.0,315.0,6.86031746031746,1389.0,11.0,111.0,415.0,109.0,126.0,0.0,0.6000000000000001,153.75,12.333333333333334,148.0,41.916666666666664,0.0,1.0,9.97649561,14.665948235,2.488436600833333,0.0,0.0,123.0,0.8999999999999999,3.0,False
JCR0172,1.2686567164179106,2010-01-02 09:45:49,0.0,2.0,1.0,35.0,0.26119402985074625,0.0,14.56019656019656,885,0.4048062979076031,0.5124873439082012,0,0.5060749240634492,0.6000000000000001,406.0,105.0,3.8666666666666667,256.0,1.0,24.0,79.0,21.0,25.0,0.0,0.2,155.33333333333334,15.357142857142858,215.0,30.2,0.0,1.0,9.758470493055556,15.79742014722222,2.414974453611111,0.0,98.0,0.0,0.6,2.4,False
JDB0169,7.927745664739884,2010-01-04 08:29:36,0.0,22.0,1.0,106.0,0.3063583815028902,0.30000000000000004,13.498550724637681,746,0.41425418668051406,0.18960704316083316,0,0.0,0.2,7791.0,346.0,22.517341040462426,4944.0,64.0,407.0,1579.0,420.0,377.0,0.0,0.8,153.16666666666666,9.083333333333334,109.0,38.75,0.0,1.0,9.810926075000001,15.7475433525,2.4065701944444444,0.0,0.0,0.0,0.3,2.5999999999999996,False
JDC0030,1.2837837837837838,2010-01-02 14:14:43,1.0,0.0,1.0,39.0,0.2635135135135135,0.0,10.653361344537815,777,0.5480513192931493,0.7893906527312167,363,0.0,0.8,724.0,137.0,5.2846715328467155,460.0,6.0,34.0,150.0,36.0,38.0,0.009668508287292817,0.6000000000000001,108.76470588235294,3.8666666666666667,58.0,37.411764705882355,9.0,1.0,10.71060775527778,19.174439018888886,2.5745653775,0.0,233.0,35.0,1.2,3.6000000000000005,True
JDF0593,8.591280653950953,2010-01-04 08:28:53,17.0,10.0,1.0,3.0,0.008174386920980926,0.30000000000000004,1.0,138,0.30677966101694915,0.20512820512820512,0,0.717948717948718,0.4,403.0,147.0,2.741496598639456,247.0,3.0,23.0,75.0,30.0,25.0,0.0024813895781637717,0.6000000000000001,9.538461538461538,1.0,3.0,7.461538461538462,2.0,0.2,10.853423395277778,16.57568296138889,3.6322368008333332,54.0,38.0,77.0,1.7999999999999998,3.3,False
JFC0557,4.043352601156069,2010-01-04 08:54:09,0.0,13.0,1.0,26.0,0.07514450867052024,0.1,8.701449275362318,478,0.3570564516129032,0.6862091938707529,0,0.0,0.4,2839.0,345.0,8.228985507246376,1820.0,24.0,136.0,556.0,133.0,170.0,0.0,0.6000000000000001,89.25,1.0,1.0,22.75,0.0,0.0,10.98071589861111,18.015269749444446,2.364166823888889,0.0,0.0,0.0,0.3,1.4000000000000001,False
JGT0221,2.0,2010-07-15 15:17:46,0.0,0.0,2.0,0.0,0.0,0.1,10.676470588235293,290,0.49539748953974894,0.4056473829201102,0,0.0,0.2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,11.090909090909092,122.0,40.416666666666664,0.0,1.0,11.205375900555556,13.237142112222221,7.466756856388889,310.0,0.0,447.0,1.5,2.8,False
JHP0583,2.1443569553805775,2010-01-04 09:23:41,4.0,5.0,1.0,126.0,0.33070866141732286,0.4,1.0,149,0.3675078864353312,0.8102564102564103,0,0.517948717948718,0.6000000000000001,1589.0,341.0,4.659824046920821,1018.0,12.0,83.0,304.0,83.0,89.0,0.006922592825676526,0.6000000000000001,9.4,1.0,3.0,8.066666666666666,2.0,0.2,10.892672267777778,16.772076104722224,3.3142601166666665,41.0,111.0,89.0,1.7999999999999998,3.5999999999999996,True
JJH0613,3.0405797101449274,2010-01-04 09:28:53,0.0,3.0,1.0,31.0,0.08985507246376812,0.0,14.571014492753623,789,0.37969924812030076,0.6606325840461508,0,0.0,0.4,1641.0,322.0,5.096273291925466,1057.0,10.0,75.0,320.0,91.0,88.0,0.0,0.6000000000000001,153.66666666666666,16.0,192.0,35.083333333333336,0.0,1.0,10.302575793055556,16.111292048888888,2.542487491388889,0.0,0.0,90.0,0.8999999999999999,2.9,False
JJM0203,2.2061855670103094,2010-01-04 09:39:47,0.0,2.0,1.0,18.0,0.09278350515463918,0.0,8.933333333333334,344,0.3754087638979725,0.7142857142857143,0,0.0,0.4,425.0,131.0,3.2442748091603053,271.0,0.0,19.0,80.0,29.0,26.0,0.0,0.2,89.33333333333333,10.545454545454545,116.0,30.416666666666668,0.0,1.0,9.506216587777779,16.242142705555555,2.6621324477777777,0.0,0.0,51.0,0.8999999999999999,2.5,False
JLM0364,2.0,2011-04-28 16:03:12,1.0,0.0,2.0,0.0,0.0,0.1,10.621621621621621,602,0.3272128875801143,0.21628498727735368,0,0.0,0.2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108.08333333333333,1.0,1.0,28.666666666666668,0.0,0.0,11.010632715833335,13.194005158055555,7.362488425833333,700.0,0.0,977.0,1.5,1.8,False
JMB0308,2.0,2010-07-12 18:39:10,6.0,0.0,1.0,1.0,0.25,0.2,14.398692810457517,421,0.44338074398249455,0.3772128915115751,0,0.0,0.2,10.0,1.0,10.0,5.0,0.0,2.0,2.0,1.0,0.0,0.8,0.2,153.5,14.083333333333334,169.0,33.416666666666664,0.0,1.0,7.776353503055555,15.610601556944445,1.5182381938888887,3.0,0.0,0.0,0.6,2.2,False
JMD0520,2.068535825545171,2010-01-04 09:14:03,8.0,13.0,1.0,99.0,0.308411214953271,0.5,2.941690962099125,247,0.36429872495446264,0.5887016848364718,0,0.49554013875123887,0.4,1893.0,311.0,6.086816720257235,1225.0,13.0,101.0,366.0,73.0,115.0,0.013734812466983624,0.6000000000000001,26.75,1.0,4.0,15.166666666666666,0.0,0.0,11.137385948055556,15.904680685277777,3.0602631788888885,25.0,2.0,49.0,1.7999999999999998,3.3,False
JMK0099,1.3689320388349515,2010-01-04 09:10:44,0.0,3.0,1.0,34.0,0.3300970873786408,0.2,8.663768115942029,555,0.5340239691245176,0.6072264971562396,0,0.7263298762127802,0.8,555.0,95.0,5.842105263157895,356.0,6.0,30.0,103.0,32.0,28.0,0.0,0.6000000000000001,91.41666666666667,2.3333333333333335,14.0,38.333333333333336,0.0,0.0,9.751201058055557,16.083521505277776,2.821160345277778,0.0,0.0,119.0,0.8999999999999999,2.5,False
JNJ0556,8.679190751445086,2010-01-04 09:27:01,0.0,11.0,1.0,2.0,0.005780346820809248,0.1,8.721739130434782,539,0.45925020374898123,0.5134596211365903,0,0.43702226653373216,0.4,7977.0,346.0,23.05491329479769,5104.0,54.0,429.0,1609.0,386.0,395.0,0.0,0.8,89.5,1.6,16.0,29.666666666666668,0.0,0.0,8.950628019166667,18.061849710833332,0.08806577027777777,0.0,0.0,0.0,0.0,1.3,False
JRG0207,4.6,2011-01-18 05:25:48,23.0,0.0,1.0,0.0,0.0,0.2,13.672597864768683,630,0.2945194598888006,0.3521603331598126,0,0.0,0.2,27.0,3.0,9.0,18.0,0.0,2.0,4.0,1.0,2.0,1.0,0.6000000000000001,136.16666666666666,1.8888888888888888,17.0,28.25,0.0,0.0,7.8503310102777775,15.658052651944443,1.3411013744444444,4.0,0.0,0.0,0.6,1.6,False
JTM0223,2.0,2010-07-22 15:09:55,1.0,0.0,2.0,0.0,0.0,0.1,10.635714285714286,304,0.4894409937888199,0.6682337139019476,0,0.0,0.4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0909090909091,9.6,96.0,31.09090909090909,0.0,0.8,11.062765894166668,12.855587742500001,6.617462440277778,312.0,0.0,486.0,1.5,2.8,False
JTS0389,1.2035398230088497,2010-01-15 10:57:11,0.0,2.0,1.0,20.0,0.17699115044247787,0.0,9.666666666666666,560,0.4761204996326231,0.1697151424287856,0,0.4962518740629685,0.2,376.0,91.0,4.131868131868132,238.0,2.0,20.0,72.0,22.0,22.0,0.0,0.6000000000000001,90.0,4.111111111111111,37.0,28.333333333333332,0.0,0.4,8.736580640833333,15.38061137361111,1.975770031111111,0.0,0.0,77.0,0.6,1.8000000000000003,False
KBG0549,1.2272727272727273,2010-01-07 09:32:06,0.0,0.0,1.0,19.0,0.2159090909090909,0.0,9.753623188405797,574,0.5456513893901118,0.6032689450222882,0,0.500445765230312,0.8,377.0,84.0,4.488095238095238,236.0,2.0,19.0,76.0,21.0,23.0,0.0,0.6000000000000001,87.33333333333333,5.333333333333333,48.0,26.416666666666668,0.0,0.4,10.196535897222223,17.8097628725,2.542335089166667,0.0,0.0,23.0,0.8999999999999999,2.7,False
KCO0122,2.169753086419753,2010-01-04 14:31:12,133.0,2.0,1.0,29.0,0.08950617283950617,0.2,8.765895953757225,529,0.5313243457573354,0.6172106824925816,620,0.4929113089350478,0.8,1593.0,304.0,5.240131578947368,1031.0,8.0,72.0,327.0,83.0,72.0,0.20841180163214063,0.8,88.5,5.6,56.0,32.083333333333336,19.0,1.0,10.916225081111111,18.45418112111111,3.625478225833333,60.0,5.0,18.0,1.7999999999999998,4.6,True
KCS0173,1.5,2010-01-05 10:04:45,0.0,6.0,1.0,17.0,0.07083333333333333,0.1,13.56231884057971,753,0.32049947970863685,0.6621072878820261,0,0.49348151314383415,0.4,260.0,95.0,2.736842105263158,164.0,0.0,20.0,51.0,12.0,13.0,0.0,0.2,144.58333333333334,11.454545454545455,126.0,35.666666666666664,0.0,1.0,9.922080697222222,15.114313290277776,2.450902253333333,0.0,0.0,67.0,0.8999999999999999,2.5999999999999996,False
KJJ0293,1.5333333333333334,2010-01-05 10:13:21,0.0,3.0,1.0,25.0,0.1111111111111111,0.0,1.0,123,0.3720508166969147,0.948948948948949,0,0.0,0.4,530.0,146.0,3.6301369863013697,339.0,3.0,26.0,102.0,32.0,28.0,0.0,0.6000000000000001,9.416666666666666,1.75,7.0,7.666666666666667,0.0,0.0,11.199712172222222,17.181307651944444,2.514610900277778,0.0,0.0,78.0,0.8999999999999999,1.9,False
KKW0879,8.548556430446194,2010-01-04 07:43:03,10.0,13.0,1.0,1.0,0.0026246719160104987,0.30000000000000004,13.609498680738787,818,0.4051519468186135,0.23827064753780536,7,0.5013571151609151,0.4,1534.0,326.0,4.705521472392638,987.0,13.0,86.0,299.0,66.0,83.0,0.003259452411994785,0.6000000000000001,152.84615384615384,14.153846153846153,184.0,39.23076923076923,0.0,1.0,8.52884515888889,16.729281842777777,2.9351536272222223,20.0,37.0,48.0,1.7999999999999998,4.1,True
KLH0596,6.333333333333333,2011-02-01 21:16:23,18.0,0.0,1.0,0.0,0.0,0.2,1.0,128,0.3747276688453159,0.3046594982078853,0,0.5232974910394266,0.4,53.0,2.0,26.5,35.0,0.0,3.0,11.0,4.0,0.0,1.0,0.6000000000000001,9.416666666666666,1.0,4.0,7.583333333333333,0.0,0.0,8.589004156944444,18.354324451944446,1.0976149972222222,2.0,1.0,0.0,0.6,1.8000000000000003,False
KMB0922,1.5355648535564854,2010-01-04 09:13:44,8.0,1.0,1.0,21.0,0.08786610878661087,0.2,8.799418604651162,555,0.5078502415458938,0.5702015196564255,273,0.489593657086224,0.8,1209.0,217.0,5.571428571428571,790.0,11.0,60.0,223.0,64.0,61.0,0.04631927212572374,0.6000000000000001,89.5,2.0,22.0,37.25,13.0,0.2,10.725866910833334,17.293379830833334,3.659965870555556,61.0,5.0,55.0,1.7999999999999998,3.5999999999999996,True
KMW0545,1.205607476635514,2010-01-15 17:34:14,0.0,1.0,1.0,20.0,0.18691588785046728,0.0,8.793604651162791,522,0.4280876494023904,0.6079338842975207,0,0.48958677685950414,0.4,493.0,100.0,4.93,325.0,1.0,22.0,86.0,29.0,30.0,0.0,0.2,84.66666666666667,1.4444444444444444,13.0,31.583333333333332,0.0,0.0,10.027309894166667,18.00708092472222,2.3886492063888887,0.0,0.0,0.0,0.3,0.9000000000000001,False
KPC0073,1.6,2010-07-06 23:33:25,5.0,0.0,1.0,1.0,0.2,0.2,8.798657718120806,252,0.2906755470980019,0.7055682684973302,0,0.5003813882532419,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.58333333333333,6.583333333333333,79.0,32.25,0.0,0.8,8.193477633333334,17.760636724166666,2.0586699825,4.0,0.0,0.0,0.8999999999999999,2.5,False
KRL0501,2.253968253968254,2010-01-04 13:10:19,0.0,6.0,1.0,24.0,0.09523809523809523,0.1,14.60754716981132,615,0.4155019059720457,0.0,0,0.0,0.2,578.0,176.0,3.284090909090909,349.0,2.0,29.0,132.0,35.0,31.0,0.0,0.6000000000000001,153.83333333333334,13.090909090909092,144.0,42.333333333333336,0.0,1.0,8.2181132075,17.283018867777777,0.11886016833333334,0.0,0.0,0.0,0.0,1.9000000000000001,False
KWE0082,2.206153846153846,2010-01-04 13:27:31,0.0,10.0,1.0,31.0,0.09538461538461539,0.1,8.80232558139535,543,0.49394721174836276,0.6238441215323646,0,0.500330250990753,0.6000000000000001,2234.0,318.0,7.0251572327044025,1435.0,14.0,108.0,437.0,116.0,124.0,0.0,0.6000000000000001,90.83333333333333,2.142857142857143,15.0,35.583333333333336,0.0,0.0,9.973907675555555,17.049903660833333,2.3888070680555553,0.0,0.0,0.0,0.3,1.6000000000000003,False
LBF0214,1.5342019543973942,2010-01-03 12:44:11,10.0,1.0,1.0,29.0,0.09446254071661238,0.2,13.483516483516484,886,0.32269503546099293,0.545721271393643,0,0.4994295028524857,0.4,1236.0,266.0,4.646616541353383,781.0,12.0,56.0,257.0,59.0,71.0,0.029935275080906147,0.6000000000000001,141.4,6.2,93.0,31.8,49.0,1.0,10.085511494166665,13.959850979166667,3.404975320833333,61.0,232.0,122.0,1.7999999999999998,4.0,True
LBH0942,8.6158940397351,2010-01-03 07:15:40,0.0,21.0,1.0,3.0,0.006622516556291391,0.1,8.668141592920353,639,0.2893110905159098,0.20239918325676365,0,0.0,0.2,10889.0,453.0,24.037527593818986,7008.0,76.0,555.0,2235.0,501.0,514.0,0.0,0.8,91.375,1.25,5.0,27.9375,0.0,0.0,9.280623049722223,16.298969830555556,2.4019083075000003,0.0,199.0,0.0,0.6,1.7000000000000002,False
LCB0664,8.604046242774567,2010-01-04 07:58:02,0.0,16.0,1.0,1.0,0.002890173410404624,0.1,13.57514450867052,762,0.33489461358313816,0.5073451139024909,0,0.49414519906323184,0.4,414.0,149.0,2.778523489932886,270.0,2.0,14.0,78.0,17.0,33.0,0.0,0.6000000000000001,128.25,1.3333333333333333,4.0,27.083333333333332,0.0,0.0,10.213868116388888,16.178756328055556,2.5479946583333333,0.0,0.0,71.0,0.8999999999999999,2.0,False
LCC0819,2.348993288590604,2010-01-04 10:32:47,26.0,0.0,1.0,16.0,0.10738255033557047,0.2,9.0,259,0.4485420240137221,0.0,238,0.0,0.4,337.0,97.0,3.4742268041237114,213.0,3.0,17.0,68.0,20.0,16.0,0.13353115727002968,0.8,89.08333333333333,5.545454545454546,61.0,34.333333333333336,11.818181818181818,1.0,8.478768577222223,20.50902335444444,0.15084769333333334,0.0,0.0,0.0,0.0,2.4000000000000004,False
LDG0459,1.256,2010-01-04 08:33:18,0.0,2.0,1.0,29.0,0.232,0.0,1.0,131,0.4509090909090909,0.6174698795180723,0,0.4819277108433735,0.4,480.0,103.0,4.660194174757281,309.0,3.0,24.0,88.0,31.0,25.0,0.0,0.6000000000000001,9.25,0.0,0.0,7.583333333333333,0.0,0.0,10.408018985277778,17.110550446944444,2.7274227302777776,0.0,0.0,89.0,0.8999999999999999,1.9,False
LIM0674,1.2788461538461537,2010-01-07 08:21:24,2.0,2.0,1.0,25.0,0.2403846153846154,0.0,8.724431818181818,589,0.479495899179836,0.5783132530120482,0,0.4995115597525236,0.4,185.0,61.0,3.0327868852459017,117.0,1.0,3.0,45.0,15.0,4.0,0.03783783783783784,0.2,89.08333333333333,4.111111111111111,37.0,32.166666666666664,0.0,0.4,10.278912225,14.705379866944444,2.947656345,22.0,20.0,88.0,1.7999999999999998,2.8,False
LJR0523,1.2,2010-07-29 21:41:14,5.0,0.0,1.0,1.0,0.2,0.2,2.926829268292683,147,0.5498059508408797,0.8104166666666667,0,0.0,0.6000000000000001,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,27.166666666666668,1.3333333333333333,4.0,16.416666666666668,0.0,0.0,8.930929738333333,16.685048732777776,1.2464270225,4.0,2.0,0.0,0.8999999999999999,2.1,False
LJT0817,2.059748427672956,2010-01-04 08:41:56,66.0,7.0,1.0,86.0,0.27044025157232704,0.30000000000000004,8.765217391304347,533,0.38279227245568614,0.7509920634920635,443,0.0,0.6000000000000001,1927.0,306.0,6.2973856209150325,1251.0,15.0,104.0,365.0,99.0,93.0,0.11520498183705241,0.8,88.83333333333333,0.0,0.0,31.833333333333332,13.454545454545455,0.2,10.592677360277778,19.885053083055556,2.537543670555556,1.0,0.0,36.0,0.8999999999999999,2.8,False
LOM0086,2.2,2010-01-04 09:18:28,0.0,2.0,1.0,9.0,0.06923076923076923,0.0,8.711267605633802,226,0.42606516290726815,0.5060630557801131,0,0.5109135004042037,0.6000000000000001,438.0,105.0,4.171428571428572,283.0,2.0,29.0,79.0,25.0,20.0,0.0,0.6000000000000001,89.83333333333333,9.909090909090908,109.0,34.833333333333336,0.0,1.0,9.787069716666666,16.59438208611111,2.408587712777778,0.0,0.0,5.0,0.8999999999999999,3.1,False
LQC0479,3.0,2010-09-14 01:41:54,9.0,0.0,1.0,1.0,0.3333333333333333,0.4,14.556122448979592,561,0.5438894792773645,0.0,0,0.0,0.4,22.0,1.0,22.0,15.0,0.0,0.0,5.0,0.0,2.0,1.0,0.8,153.16666666666666,16.416666666666668,197.0,49.25,0.0,1.0,8.363855721388889,17.199595079999998,1.6524694075,4.0,0.0,0.0,0.6,3.2,False
LRR0148,2.118279569892473,2010-01-02 11:50:13,0.0,7.0,1.0,116.0,0.3118279569892473,0.30000000000000004,13.5675,800,0.4560692991337608,0.5010134512622075,0,0.0,0.4,907.0,256.0,3.54296875,582.0,3.0,56.0,172.0,46.0,48.0,0.0,0.6000000000000001,136.21428571428572,6.642857142857143,93.0,45.0,0.0,0.8,9.302340137222222,15.448595592777776,2.730308909722222,0.0,104.0,137.0,1.2,3.3000000000000007,False
MAR0955,3.5,2011-02-05 03:54:36,17.0,0.0,1.0,1.0,0.16666666666666666,0.2,1.0,120,0.5056947608200456,0.0,0,0.0,0.4,69.0,3.0,23.0,39.0,0.0,4.0,15.0,4.0,7.0,0.8840579710144928,0.8,9.416666666666666,2.1666666666666665,13.0,7.833333333333333,0.0,0.0,7.250240066111111,16.112502759166667,1.1152796069444444,4.0,1.0,0.0,0.6,2.0,False
MAS0025,3.2,2010-09-22 05:21:26,16.0,1.0,1.0,0.0,0.0,0.2,13.53,426,0.46921684019918514,0.0,0,0.0,0.2,55.0,3.0,18.333333333333332,37.0,0.0,3.0,10.0,3.0,2.0,1.0,0.8,133.41666666666666,4.5,45.0,39.333333333333336,0.0,0.4,7.827676645,17.641456310555554,1.5409314058333332,5.0,0.0,0.0,0.6,2.2,False
MBJ0312,2.991279069767442,2010-01-04 14:25:52,0.0,11.0,1.0,21.0,0.061046511627906974,0.1,14.604046242774567,769,0.3875586572012995,0.5675836136948348,0,0.0,0.4,1019.0,267.0,3.816479400749064,661.0,7.0,53.0,187.0,58.0,53.0,0.0,0.6000000000000001,154.16666666666666,13.181818181818182,145.0,28.333333333333332,0.0,1.0,9.797407407222222,15.638777777777777,2.4119411280555556,0.0,0.0,14.0,0.8999999999999999,3.0,False
MCD0125,1.2222222222222223,2010-01-07 18:41:23,0.0,0.0,1.0,11.0,0.2037037037037037,0.0,8.761363636363637,297,0.46277021617293834,0.5479896238651103,66,0.4883268482490272,0.6000000000000001,434.0,54.0,8.037037037037036,284.0,2.0,25.0,80.0,23.0,20.0,0.004608294930875576,0.6000000000000001,90.53333333333333,4.333333333333333,65.0,35.4,5.166666666666667,1.0,10.848929334444444,18.41972347888889,3.0062334044444445,4.0,72.0,45.0,1.7999999999999998,4.0,True
